5523,"Abdul-Rassoul, M. S.; Dawah, H. A.; Othman, N. Y.",1978.,197804,"Records of insect collection (Part I) in the Natural History Research Centre, Baghdad.",Bull. Nat. Hist. Res. Cent. Univ. Baghdad 7(2):1-6.,"{Formicidae pp. 4-6.} Paper deals with Cicadelloidea, Dermaptera, and Formicidae.",PSW
6811,"Jermiin, L. S.; Crozier, R. H.",1994a.,199403,The cytochrome b region in the mitochondrial DNA of the ant |Tetraponera rufoniger|: sequence divergence in Hymenoptera may be associated with nucleotide content.,J. Mol. Evol. 38:282-294.,,PSW
6902,"Jermiin, L. S.; Crozier, R. H.",1994b.,199409,The phylogenetic relationship among seven ant subfamilies: a molecular study.,"P. 41 in: Lenoir, A., Arnold, G., Lepage, M. (eds.)  Les insectes sociaux. 12ème congrès de l'Union Internationale pour l'Étude des Insectes Sociaux. Paris, Sorbonne, 21-27 août 1994.  Paris: Université Paris Nord, xxiv + 583 pp.",,PSW
5621,"Jessen, K.",1987a.,1987,Biosystematic revision of the parasitic ant genus |Epimyrma|.,"Pp. 41-42 in: Eder, J., Rembold, H. (eds.)  Chemistry and biology of social insects.  München: Verlag J. Peperny, xxxv + 757 pp.",,PSW
5638,"Jessen, K.",1987b.,1987,Gastral exocrine glands in ants - functional and systematical aspects.,"Pp. 445-446 in: Eder, J., Rembold, H. (eds.)  Chemistry and biology of social insects.  München: Verlag J. Peperny, xxxv + 757 pp.",,PSW
6705,"Jessen, K.; Buschinger, A.",1994.,1994,"Specificity of chemical communication during slave raids in dulotic ants, the genera |Epimyrma| Emery and |Myrmoxenus| Ruzsky (Hymenoptera, Formicidae).",Memorabilia Zool. 48:109-114.,,PSW
5409,"Jessen, K.; Klinkicht, M.",1990.,199012,"Hybridization in the social parasitic ant genus |Epimyrma| (Hymenoptera, Formicidae).",Insectes Soc. 37:273-293.,,PSW
5546,"Jessen, K.; Maschwitz, U.",1983.,198309,"Abdominaldrüsen bei |Pachycondyla tridentata| (Smith): Formicidae, Ponerinae.",Insectes Soc. 30:123-133.,,PSW
4931,"Jessen, K.; Maschwitz, U.; Hahn, M.",1979.,197912,Neue Abdominaldrüsen bei Ameisen. I. Ponerini (Formicidae: Ponerinae).,Zoomorphologie 94:49-66.,,PSW
6468,"Jiménez Rojas, J.; Tinaut, A.",1992.,1992,"Mirmecofauna de la Sierra de Loja (Granada) (Hymenoptera, Formicidae).",Orsis (Org. Sist.) 7:97-111.,,PSW
3550,"Johnson, C.",1986.,198612,A north Florida ant fauna (Hymenoptera: Formicidae).,Insecta Mundi 1:243-246.,,PSW
2800,"Johnson, C.",1987.,198710,Biogeography and habitats of Ponera exotica (Hymenoptera: Formicidae).,J. Entomol. Sci. 22:358-361.,Date from Bolton.,PSW
5149,"Johnson, C.",1988.,19881103,Species identification in the eastern Crematogaster (Hymenoptera: Formicidae).,J. Entomol. Sci. 23:314-332.,Date from Bolton.,PSW
5859,"Johnson, C.",1989a.,198903,Identification and nesting sites of North American species of Dolichoderus Lund (Hymenoptera: Formicidae).,Insecta Mundi 3:1-9.,"Bolton accepts March, 1989 date.",PSW
3990,"Johnson, C.",1989b.,198909,Taxonomy and diagnosis of Conomyrma insana (Buckley) and C. flava (McCook) (Hymenoptera: Formicidae).,Insecta Mundi 3:179-194.,Bolton accepts Sept. 1989 date.,PSW
5099,"Johnson, N. F.",1988.,198811,Midcoxal articulations and the phylogeny of the order Hymenoptera.,Ann. Entomol. Soc. Am. 81:870-881.,,PSW
8084,"Johnson, R. A.","1995 (""1994"").",19951120,Distribution and natural history of the workerless inquiline ant |Pogonomyrmex anergismus| Cole (Hymenoptera: Formicidae).,Psyche (Camb.) 101:257-262.,,PSW
7290,"Johnson, W. F.",1914.,191404,A teratological specimen of |Myrmica rubra|.,Ir. Nat. 23:94.,UCB BioSci. QH1.I7.,Seen(PSW)
4897,"Jolivet, P.",1986a.,198602,Les fourmis et les plantes. Un exemple de coévolution.,"Paris: Boubée, 254 pp.",,PSW
6647,"Jolivet, P.",1986b.,1986,Insects and plants. Parallel evolution and adaptations.,"New York: Brill (Flora & Fauna Publications), xii + 197 pp.",Myrmecophilous plants: pp. 85-100.,PSW(part)
5005,"Jones, J. W.",1943.,19430227,Known distribution of the shining slave maker ant |Polyergus lucidus| Mayr.,Am. Midl. Nat. 29:185.,,PSW
2727,"Jones, S. R.; Phillips, S. A., Jr.",1985.,19850711,Gynandromorphism in the ant |Pheidole dentata| Mayr (Hymenoptera: Formicidae).,Proc. Entomol. Soc. Wash. 87:583-586.,,PSW
5636,"Jones, T. H.",1987.,1987,Novel pyrrolizidine alkaloids from myrmecine [sic] ants native to New Zealand.,"Pp. 417-418 in: Eder, J., Rembold, H. (eds.)  Chemistry and biology of social insects.  München: Verlag J. Peperny, xxxv + 757 pp.",,PSW
3917,"Jones, T. H.; Blum, M. S.; Fales, H. M.",1982.,1982,Ant venom alkaloids from Solenopsis and Monomorium species. Recent developments.,Tetrahedron 38:1949-1958.,,PSW
6293,"Jones, T. H.; Blum, M. S.; Fales, H. M.; Brandão, C. R. F.; Lattke, J. E.",1991.,199109,Chemistry of venom alkaloids in the ant genus |Megalomyrmex|.,J. Chem. Ecol. 17:1897-1908.,,PSW
3913,"Jones, T. H.; Blum, M. S.; Howard, R. W.; McDaniel, C. A.; Fales, H. M.; DuBois, M. B.; Torres, J.",1982.,198201,Venom chemistry of ants in the genus Monomorium.,J. Chem. Ecol. 8:285-300.,,PSW
7011,"Jones, T. H.; Blum, M. S.; Robertson, H. G.",1990.,19900514,Novel dialkylpiperidines in the venom of the ant |Monomorium delagoense|.,J. Nat. Prod. (Lloydia) 53:429-435.,UCB BioSci Library.,Seen(PSW)
6342,"Jones, T. H.; DeVries, P. J.; Escoubas, P.",1991.,199112,Chemistry of venom alkaloids in the ant |Megalomyrmex foreli| (Myrmicinae) from Costa Rica.,J. Chem. Ecol. 17:2507-2518.,,PSW
3575,"Jones, T. H.; Fales, H. M.",1983.,1983,E-6-(1-pentenyl)-2H-pyran-2-one from carpenter ants (|Camponotus| spp.).,Tetrahedron Lett. 24:5439-5440.,,PSW
3376,"Jones, T. H.; Highet, R. J.; Blum, M. S.; Fales, H. M.",1984.,198408,"(5Z,9Z)-3-alkyl-5-methylindolizidines from |Solenopsis| (|Diplorhoptrum|) species.",J. Chem. Ecol. 10:1233-1249.,,PSW
7811,"Jones, T. H.; Highet, R. J.; Don, A. W.; Blum, M. S.",1986.,19860711,Alkaloids of the ant |Chelaner antarcticus|.,J. Org. Chem. 51:2712-2716.,,PSW
7010,"Jones, T. H.; Laddago, A.; Don, A. W.; Blum, M. S.",1990.,19900514,"A novel (5E,9Z)-dialkylindolizidine from the ant |Monomorium smithii|.",J. Nat. Prod. (Lloydia) 53:375-381.,Taxonomic implications discussed.,PSW
6532,"Jones, T. H.; Stahly, S. M.; Don, A. W.; Blum, M. S.",1988.,198812,"Chemotaxonomic implications of the venom chemistry of some |Monomorium| ""|antarcticum|"" populations.",J. Chem. Ecol. 14:2197-2212.,,PSW
739,"Jonkman, J. C. M.",1979.,197906,"Distribution and densities of nests of the leaf-cutting ant |Atta vollenweideri| Forel, 1983 in Paraguay.",Z. Angew. Entomol. 88:27-43.,,PSW
4932,"Jordan, K. H. C.",1968.,1968,Die Ameisenfauna der Oberlausitz.,Abh. Ber. Naturkundemus. Görlitz 43(3):1-19.,Note: issues of this journal individually paginated,PSW
6041,"Joseph, G.",1882.,188212,Systematisches Verzeichniss der in den Tropfstein-Grotten von Krain einheimischen Arthropoden nebst Diagnosen der vom Verfasser entdeckten und bisher noch nicht beschriebenen Arten.,Berl. Entomol. Z. 26:1-50.,From Bolton.,PSW
6343,"Jucci, C.",1963.,1963,Sull'evoluzione del parassitismo sociale nelle formiche.,Symp. Genet. Biol. Ital. 12:389-422.,,PSW
6042,"Jurine, L.",1801.,18010530,[Untitled.],"In: Panzer, G. W. F.  Nachricht von einem neuen entomolischen [sic] Werke, des Hrn. Prof. Jurine in Geneve.  Intelligenzbl. Litt.-Ztg. Erlangen 1:161-165.","{See also Morice & Durrant (1915).} ANTBIB Misc. Notes, p. 60. For article, see fascimile copy in Morice & Durrant (1915).",PSW(part)
4182,"Jurine, L.",1807.,1807,Nouvelle méthode de classer les Hyménoptères et les Diptères. Hyménoptères. Vol. 1.,"Genève: Paschoud, 319 pp.",{Ants pp. 269-283.} Date from Bolton. Morice & Durrant (1915) also give no date beyond year.,PSW(part)
6473,"Jusino-Atresino, R.; Phillips, S. A., Jr.",1992.,199212,"New ant records for Taylor Co., Texas.",Southwest. Nat. 37:430-433.,,PSW
6899,"Jusino-Atresino, R.; Phillips, S. A., Jr.",1994.,1994,Impact of red imported fire ants on the ant fauna of central Texas.,"Pp. 259-268 in: Williams, D. F. (ed.)  Exotic ants. Biology, impact, and control of introduced species.  Boulder: Westview Press, xvii + 332 pp.",,PSW
8254,"Kaczmarek, W.",1953.,195307,Badania nad zespolami mrówek lesnych.,Ekol. Pol. 1:69-96.,Druk ukon. lipcu [July] 1953. Not listed in Ward et al. (1996).,PSW
5006,"Kannowski, P. B.",1954.,19540630,Notes on the ant |Novomessor manni| Wheeler and Creighton.,Occas. Pap. Mus. Zool. Univ. Mich. 556:1-6.,,PSW
4933,"Kannowski, P. B.",1956a.,195607,"The ants of Ramsey County, North Dakota.",Am. Midl. Nat. 56:168-185.,,PSW
7313,"Kannowski, P. B.",1956b.,1956,Ecological distribution of certain bog ants of southeastern Michigan. [Abstract.],Proc. North Cent. Branch Entomol. Soc. Am. 11:54.,UCB BioSci. QL461.E634.,PSW
3910,"Kannowski, P. B.","1958 (""1957"").",19580110,Notes on the ant |Leptothorax provancheri| Emery.,Psyche (Camb.) 64:1-5.,,PSW
6978,"Kannowski, P. B.",1959a.,19591130,The flight activities of |Dolichoderus| (|Hypoclinea|) |taschenbergi| (Hymenoptera: Formicidae).,Ann. Entomol. Soc. Am. 52:755-760.,,Seen(PSW)
4514,"Kannowski, P. B.",1959b.,195912,The flight activities and colony-founding behavior of bog ants in southeastern Michigan.,Insectes Soc. 6:115-162.,,PSW
4935,"Kannowski, P. B.",1962.,196207,The flight activities of formicine ants. [Abstract.],Proc. N. D. Acad. Sci. 16:34-35.,,PSW
4934,"Kannowski, P. B.",1963.,1963,The flight activities of formicine ants.,Symp. Genet. Biol. Ital. 12:74-102.,,PSW
6979,"Kannowski, P. B.",1967.,19671115,Colony populations of two species of |Dolichoderus| (Hymenoptera: Formicidae).,Ann. Entomol. Soc. Am. 60:1246-1252.,,Seen(PSW)
4936,"Kannowski, P. B.",1969.,19690915,Daily and seasonal periodicities in the nuptial flights of neotropical ants. I. Dorylinae.,"Pp. 77-83 in: Ernst, E. et al. (eds.)  International Union for the Study of Social Insects. VI Congress. Bern 15-20 September 1969. Proceedings.  Bern: Organizing Committee of the VI Congress IUSSI, 309 pp.","ANTBIB Misc. Notes, p. 89.",Seen(PSW)
7768,"Kaplin, V. G.",1989.,19890621>,"On the fauna and ecology of ants (Hymenoptera, Formicidae) in the Repetek Biosphere Reserve (eastern Karakum). [In Russian.]",Izv. Akad. Nauk Turkm. SSR Ser. Biol. Nauk 1989(3):40-47.,"{Date signed for printing (""podpisano k pechati"").}",PSW
7607,"Kappel, A. W.",1896.,1896,"General index to the first twenty volumes of the Journal (Zoology) and the zoological portions of the Proceedings, November 1838 to 1890, of the Linnean Society.","London: Longmans, Green, and Co., viii + 437 pp.","Forward dated 11 February 1896. ANTBIB Misc. Notes, p. 161.",Seen(PSW)
2077,"Karavaiev, V.",1906.,19061230,Systematisch-Biologisches über drei Ameisen aus Buitenzorg.,Z. Wiss. Insektenbiol. 2:369-376.,Date from Bolton.,PSW
2079,"Karavaiev, V.",1910.,19100310,"Nachtrag zu meinen ""Ameisen aus Transcaspien und Turkestan"".",Rus. Entomol. Obozr. 9:268-272.,"See ANTBIB Misc. Notes, pp. 42, 65, 75. 10 March 1910 is the Gregorian date.",PSW
2078,"Karavaiev, V.","1911a (""1910"").",19110113,Ameisen aus Transkaspien und Turkestan.,Tr. Rus. Entomol. Obshch. 39:1-72.,"{Corrected (Gregorian calendar) date.} Date from Bolton: 31.xii.1910, presumably Julian calendar date.",PSW
2081,"Karavaiev, V.",1911b.,19110529,Ameisen aus Aegypten und dem Sudan.,Rus. Entomol. Obozr. 11:1-12.,This is the Gregorian date (Russian: 1911.05.16).,PSW
2082,"Karavaiev, V.",1912a.,19120420,"Ameisen aus Tunesien und Algerien, nebst einigen unterwegs in Italien gesammelten Arten.",Rus. Entomol. Obozr. 12:1-22.,Date is Gregorian date (Russian: 1912.04.07).,PSW
2083,"Karavaiev, V.",1912b.,19121228,Ameisen aus dem paläarktischen Faunengebiete.,Rus. Entomol. Obozr. 12:581-596.,Date is Gregorian date (Russian date: 1912.12.15).,PSW
6415,"Karavaiev, V.",1913.,1913,"Through the islands of the Malayan archipelago, the Moluccas and Aru with a myrmecological aim. General impressions and natural observations. [In Russian.]",Izv. Imp. Rus. Geogr. Obshch. 49:395-522.,,PSW
2085,"Karavaiev, V.",1914.,19140720,"Eine neue Weberameise, |Polyrhachis armata| le Guillou.",Biol. Centralbl. 34:440-444.,,PSW
2086,"Karavaiev, V.","1916a (""1915"").",19160328,Ants from Gadjatsh district of the government of Poltava and from the Province of Ferghana. [In Russian.],Rus. Entomol. Obozr. 15:496-507.,Date is Gregorian date (Russian date: 1916.03.15).,PSW
2087,"Karavaiev, V.",1916b.,1916,"Scientific results of the expedition of the brothers Kuznecov (Kouznetzov) to the Arctic Ural in 1909, under the direction of H. Backlund. Formicidae. [In Russian.]",Zap. Imp. Akad. Nauk Fiz.-Mat. Otd. 28(17):1-4.,,PSW
2088,"Karavaiev, V.",1924.,19241031,"Zur Systematik der paläarktischen |Myrmecocystus| (Formicidae), nebst einigen biologischen Notizen.",Konowia 3:301-308.,Date from Bolton.,PSW
2089,"Karavaiev, V.",1925a.,19250315,Ponerinen (Fam. Formicidae) aus dem Indo-Australischen Gebiet.,Konowia 4:69-81.,Date from Bolton.,PSW
2728,"Karavaiev, V.",1925b.,19250701,Ponerinen (Fam. Formicidae) aus dem Indo-Australischen Gebiet. (Fortsetzung).,Konowia 4:115-131.,Date from Bolton.,PSW
4162,"Karavaiev, V.",1925c.,19251025,Ponerinen (Fam. Formicidae) aus dem Indo-Australischen Gebiet. (Schluss).,Konowia 4:276-296.,Date from Bolton.,PSW
2090,"Karavaiev, V.",1926a.,192603,Über den Nestbau von |Polyrhachis| (subg. |Myrmhopla|) |tubifex| sp. n. (Fam. Formicidae).,Biol. Zentralbl. 46:143-145.,Date from Bolton.,PSW
2092,"Karavaiev, V.",1926b.,19260610,"Beiträge zur Ameisenfauna des Kaukasus, nebst einigen Bemerkungen über andere palaearktische Formen.",Konowia 5:93-109.,,PSW
4168,"Karavaiev, V.",1926c.,19260728,"Beiträge zur Ameisenfauna des Kaukasus, nebst einigen Bemerkungen über andere palaearktische Formen. (Fortsetzung).",Konowia 5:161-169.,,PSW
2091,"Karavaiev, V.",1926d.,192607,Ameisen aus dem Indo-Australischen Gebiet.,Treubia 8:413-445.,Date from Bolton.,PSW
4169,"Karavaiev, V.",1926e.,19261120,"Beiträge zur Ameisenfauna des Kaukasus, nebst einigen Bemerkungen über andere palaearktische Formen. (Schluss).",Konowia 5:187-199.,,PSW
2095,"Karavaiev, V.",1926f.,1926,Myrmekologische Fragmente.,Zb. Prats Zool. Muz. 1:47-51 [= Tr. Ukr. Akad. Nauk Fiz.-Mat. Vidd. 4:65-69].,"See ANTBIB Misc. Notes, p. 30. Date from Bolton.",PSW
2093,"Karavaiev, V.","1927a (""1926"").",19270128,Übersicht der Ameisenfauna der Krim nebst einigen Neubeschreibungen.,Konowia 5:281-303.,"See ANTBIB Misc. Notes, p. 60.",PSW
2098,"Karavaiev, V.",1927b.,192702,Ein Fall von lateralem Hermaphroditismus bei Ameisen und ein Fall defekter Körperbildung.,Folia Myrmecol. Termit. 1:45-47.,"ANTBIB Misc. Notes, p. 2.",PSW
2094,"Karavaiev, V.","1927c (""1926"").",192707,Myrmekologische Miszellen.,Ezheg. Zool. Muz. 27:104-112.,"ANTBIB Misc. Notes, p. 3.",PSW
2096,"Karavaiev, V.",1927d.,1927,The ant fauna of Ukraine. [In Ukrainian.],Zb. Prats Zool. Muz. 2:1-52 [= Tr. Ukr. Akad. Nauk Fiz.-Mat. Vidd. 4:247-296].,"See ANTBIB Misc. Notes, p. 31. Date from Bolton. Bolton (1995b) gives the Zb. Prats pages incorrectly as ""35-53"".",PSW
2097,"Karavaiev, V.",1927e.,1927,Ameisen aus dem paläarktischen Gebiet. II.,Zb. Prats Zool. Muz. 2:89-104 [= Tr. Ukr. Akad. Nauk Fiz.-Mat. Vidd. 4:333-348].,"See ANTBIB Misc. Notes, p. 30. Bolton (1995b) gives the Zb. Prats pages incorrectly as ""98-104"".",PSW
2099,"Karavaiev, V.",1927f.,1927,Ameisen aus dem Indo-Australischen Gebiet. III.,Zb. Prats Zool. Muz. 3:3-52  [= Tr. Ukr. Akad. Nauk Fiz.-Mat. Vidd. 7:3-52].,,PSW
2100,"Karavaiev, V.",1928a.,1928,"Ameisen aus dem Indo-Australischen Gebiet. IV. Ueber Ameisennester, hauptsächlich von |Polyrhachis|-Arten.",Zb. Prats Zool. Muz. 5:129-150 [= Tr. Ukr. Akad. Nauk Fiz.-Mat. Vidd. 6:307-328].,"See ANTBIB Misc. Notes, p. 31. Date from Bolton.",PSW
2101,"Karavaiev, V.",1928b.,1928,Eine anormale Thoraxbildung bei |Formica rufibarbis| F. (Fam. Formicidae).,Zb. Prats Zool. Muz. 5:169-170 [= Tr. Ukr. Akad. Nauk Fiz.-Mat. Vidd. 6:473-474].,"See ANTBIB Misc. Notes, p. 31.",PSW
2106,"Karavaiev, V.",1929a.,1929,Die Spinndrüsen der Weberameisen (Hym. Formicid.).,Zool. Anz. 82:247-256.,,PSW
2102,"Karavaiev, V.",1929b.,1929,Ameisen aus dem Indo-Australischen Gebiet. VI [sic].,Zb. Prats Zool. Muz. 7:43-58 [= Tr. Vseukr. Akad. Nauk Fiz.-Mat. Vidd. 13:41-56].,"This should have been called part V. See ANTBIB Misc. Notes, p. 30. Date from Bolton. Bolton (1995b) gives the Tr. Vseukr. pages incorrectly as ""41-46"".",PSW
2103,"Karavaiev, V.",1929c.,1929,Beitrag zur Ameisenfauna der Wälder in der Umgegend von Brjansk.,Zb. Prats Zool. Muz. 7:59-63 [= Tr. Vseukr. Akad. Nauk Fiz.-Mat. Vidd. 13:57-61].,"See ANTBIB Misc. Notes, p. 30.",PSW
2104,"Karavaiev, V.",1929d.,1929,Myrmekologische Fragmente. II.,Zb. Prats Zool. Muz. 7:205-220 [= Tr. Vseukr. Akad. Nauk Fiz.-Mat. Vidd. 13:203-218].,"See ANTBIB Misc. Notes, p. 30. Date from Bolton.",PSW
2105,"Karavaiev, V.",1929e.,1929,Ameisen aus dem Indo-Australischen Gebiet. VI.,Zb. Prats Zool. Muz. 7:235-248 [= Tr. Vseukr. Akad. Nauk Fiz.-Mat. Vidd. 13:233-246].,"See ANTBIB Misc. Notes, p. 30.",PSW
2108,"Karavaiev, V.",1930a.,19301018,Ameisen von den Molukken und Neuguinea. (Ergebnisse der Sunda-Expedition der Notgemeinschaft der deutschen Wissenschaft 1929/30.),Zool. Anz. 92:206-214.,Date from Bolton.,PSW
2107,"Karavaiev, V.",1930b.,1930,Beitrag zur Ameisenfauna der schwedischen Inseln Gotland und Oeland.,Zb. Prats Zool. Muz. 8:5-46 [= Tr. Vseukr. Akad. Nauk Fiz.-Mat. Vidd. 15:109-150].,"See ANTBIB Misc. Notes, p. 31. Date from Bolton.",PSW
2109,"Karavaiev, V.","1931a (""1930"").",19310105,"Myrmekologische Fragmente, III.",Zool. Anz. 92:309-317.,Date from Bolton.,PSW
2110,"Karavaiev, V.",1931b.,19310115,Beitrag zur Ameisenfauna der Umgebung des Baikalsees.,Zool. Anz. 93:28-32.,Date from Bolton.,PSW
2111,"Karavaiev, V.",1931c.,19310420,"Beitrag zur Ameisenfauna Jakutiens. (Auf Grund der Sammelergebnisse der Expeditionen der Wissenschaften der UdSSR., ausgeführt in den Jahren 1925 und 1926.)",Zool. Anz. 94:104-117.,Date from Bolton.,PSW
2112,"Karavaiev, V.",1931d.,19310615,Ameisen aus Englisch-Ostafrika.,Zool. Anz. 95:42-51.,Date from Bolton.,PSW
2113,"Karavaiev, V.",1931e.,1931,Uebersicht der Ameisenfauna von Schweden.,Zb. Prats Zool. Muz. 10:207-220 [= Tr. Vseukr. Akad. Nauk Pryr.-Tech. Vidd. 5:207-220].,"See ANTBIB Misc. Notes, p. 31. Date from Bolton.",PSW
2114,"Karavaiev, V.",1932.,19320505,Zwei neue Ameisen aus Aserbeidschan (Transkaukasien).,Zool. Anz. 98:248-250.,Date from Bolton.,PSW
2115,"Karavaiev, V.","1933a (""1932"").",19330315,"Ameisen aus dem Indo-Australischen Gebiet, VII.",Konowia 11:305-320.,"See ANTBIB Misc. Notes, p. 60.",PSW
2116,"Karavaiev, V.",1933b.,19330825,"Ameisen aus dem Indo-Australischen Gebiet, VII. (Fortsetzung).",Konowia 12:103-120.,Date from Bolton.,PSW
3229,"Karavaiev, V.",1933c.,19331230,"Ameisen aus dem Indo-Australischen Gebiet, VII. (Schluss).",Konowia 12:260-271.,Date from Bolton.,PSW
2117,"Karavaiev, V.",1933d.,1933,The fauna of the family Formicidae (ants) of the Ukraine. General part. [In Ukrainian.],Zb. Prats Zool. Muz. 12:1-32.,"ANTBIB Misc. Notes, p. 3.",PSW
2118,"Karavaiev, V.",1934.,19340927>,The fauna of the family Formicidae (ants) of the Ukraine. [In Ukrainian.],Tr. Inst. Zool. Biol. Vseukr. Akad. Nauk Ser. 1 Pr. Syst. Faun. 1934:1-164.,"{Date signed for printing (""pidpisano do druku"").} See ANTBIB Misc. Notes, p. 3.",PSW
2119,"Karavaiev, V.",1935a.,193506,"Neue Ameisen aus dem Indo-Australischen Gebiet, nebst Revision einiger Formen.",Treubia 15:57-118.,Date from Bolton.,PSW
4275,"Karavaiev, V.",1935b.,1935,Contribution to the ant fauna of Mariupols'kaya Province. [In Ukrainian.],Zb. Prats Zool. Muz. 16:107-111.,"Date from Bolton. See also ANTBIB Misc. Notes, p.3.",PSW
2120,"Karavaiev, V.",1936.,19360526>,The fauna of the family Formicidae (ants) of the Ukraine. Part II (conclusion). [In Ukrainian.],Tr. Inst. Zool. Biol. Ukr. Akad. Nauk Ser. 1 Pr. Syst. Faun. 1936:161-316.,"{Date signed for printing (""pidpisano do druku"").} See ANTBIB Misc. Notes, p. 3.",PSW
2122,"Karavaiev, V.",1937.,1937,Ants collected in the nature reserves of Kinburnskaya Peninsula and Burkuty. [In Ukrainian.],Zb. Prats Zool. Muz. 19:171-181.,"See ANTBIB Misc. Notes, p. 3. Date from Bolton.",PSW
7913,"Karpinski, J. J.",1956.,195607,Mrówki w biocenozie Bialowieskiego Parku Narodowego.,Rocz. Nauk Lesn. 14:201-221.,"ANTBIB Misc. Notes, p. 200. NAL 99.8 R59. Also cited in Pisarski (1975).",Seen(PSW)
7095,"Kaschef, A. H.; Mohamed, A. H.",1982.,198208,Taxonomy of ants (Fam. Formicidae) in A. R. Egypt. [Abstract.],"P. 406 in: Breed, M. D., Michener, C. D., Evans, H. E. (eds. ) The biology of social insects. Proceedings of the Ninth Congress of the IUSSI, Boulder, Colorado, August 1982.  Boulder: Westview Press, xii + 420 pp.",,PSW
8012,"Kaspari, M.; Byrne, M. M.",1995.,19951023,Caste allocation in litter |Pheidole|: lessons from plant defense theory.,Behav. Ecol. Sociobiol. 37:255-263.,,PSW
8028,"Kaspari, M.; Vargo, E. L.",1995.,199504,Colony size as a buffer against seasonality: Bergmann's rule in social insects.,Am. Nat. 145:610-632.,,PSW
5556,"Kasugai, M.; Takeda, S.; Sakurai, H.",1983.,19830325,"Some observations on the microgyne form of ant |Myrmica ruginodis| Nylander (Hymenoptera, Formicidae) in Sapporo.",Kontyû 51:73-79.,"See ANTBIB Misc. Notes, p. 29.",PSW
5007,"Keall, J. B.",1980a.,198012,Some ants recently intercepted entering New Zealand (Hymenoptera: Formicidae).,N. Z. Entomol. 7:119-122.,,PSW
6605,"Keall, J. B.",1980b.,198012,Some arthropods recently intercepted entering New Zealand in orchids from Honduras.,N. Z. Entomol. 7:127-129.,Includes ants.,PSW
5008,"Keall, J. B.",1981.,19811218,A note on the occurrence of |Myrmecia brevinoda| (Hymenoptera: Formicidae) in New Zealand.,Rec. Auckl. Inst. Mus. 18:203-204.,,PSW
5927,"Keall, J. B.; Somerfield, K. G.",1980.,198012,The Australian ant |Iridomyrmex darwinianus| established in New Zealand (Hymenoptera: Formicidae).,N. Z. Entomol. 7:123-127.,,PSW
7880,"Keegans, S. J.; Billen, J. P. J.; Morgan, E. D.; Gökcen, O. A.",1993.,199311,"Volatile glandular secretions of three species of New World army ants, |Eciton burchelli|, |Labidus coecus| and |Labidus praedator|.",J. Chem. Ecol. 19:2705-2719.,"Second author as Billen, J.",Seen(PSW)
6433,"Keegans, S. J.; Morgan, E. D.; Agosti, D.; Wehner, R.",1992.,19920922,What do glands tell us about species? A chemical case study of |Cataglyphis| ants.,Biochem. Syst. Ecol. 20:559-572.,,PSW
6334,"Keilbach, R.",1982.,19820315,Bibliographie und Liste der Arten tierischer Einschlüsse in fossilen Harzen sowie ihrer Aufbewahrungsorte. Teil 1.,Dtsch. Entomol. Z. (N.F.)29:129-286.,{Formicidae pp. 272-281.},PSW
5010,"Keister, M.",1963.,19630515,The anatomy of the tracheal system of |Camponotus pennsylvanicus| (Hymenoptera: Formicidae).,Ann. Entomol. Soc. Am. 56:336-340.,,PSW
3441,"Keller, L.",1991.,199110,"Queen number, mode of colony founding, and queen reproductive success in ants (Hymenoptera Formicidae).",Ethol. Ecol. Evol. 3:307-316.,,PSW
7807,"Keller, L.",1995.,199509,Social life: the paradox of multiple-queen colonies.,Trends Ecol. Evol. 10:355-360.,,PSW
4827,"Keller, L. (ed.)",1993.,1993,Queen number and sociality in insects.,"Oxford: Oxford University Press, 451 pp.",,Seen
6200,"Keller, L.; Passera, L.",1989.,198908,Size and fat content of gynes in relation to the mode of colony founding in ants (Hymenoptera; Formicidae).,Oecologia (Berl.) 80:236-240.,,PSW
872,"Kempf, W. W.",1949.,19490831,"A new species and subspecies of |Procryptocerus| from Espírito Santo, Brazil (Hymenoptera, Formicidae).",Rev. Entomol. (Rio J.) 20:423-426.,Date from Bolton.,PSW
873,"Kempf, W. W.",1951.,19511231,A taxonomic study on the ant tribe Cephalotini (Hymenoptera: Formicidae).,Rev. Entomol. (Rio J.) 22:1-244.,Date from Bolton.,PSW
874,"Kempf, W. W.",1952.,19520515,A synopsis of the |pinelii|-complex in the genus |Paracryptocerus| (Hym. Formicidae).,Stud. Entomol. 1:1-30.,,PSW
875,"Kempf, W. W.",1953.,19530210,"Uma nova espécie de |Paracryptocerus| da Colômbia, praga do cafeeiro (Hymenoptera, Formicidae).",Pap. Avulsos Zool. (São Paulo) 11:79-88.,,PSW
876,"Kempf, W. W.",1954.,195401,"A descoberta do primeiro macho do gênero |Thaumatomyrmex| Mayr (Hymenoptera, Formicidae).",Rev. Bras. Entomol. 1:47-52.,Bolton accepts Jan. 1954 as date.,PSW
877,"Kempf, W. W.",1956.,19560525,A morphological study on the male genitalia of |Paracryptocerus| (|P|.) |pusillus| (Hymenoptera: Formicidae).,Rev. Bras. Entomol. 5:101-110.,,PSW
878,"Kempf, W. W.",1957.,195709,"Sôbre algumas espécies de |Procryptocerus| com a descriça~o duma espécie nova (Hymenoptera, Formicidae).",Rev. Bras. Biol. 17:395-404.,Bolton accepts Sept. 1957 as date.,PSW
